id,female,grade,bio2,ret,course,gen2,org2,phys2,mcat,gender
603,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
606,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
607,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
608,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
609,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
611,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
613,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
614,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
615,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
616,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
617,1,1.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
619,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
620,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
621,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
624,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
626,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
627,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
628,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
629,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
630,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
631,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
632,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
633,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
634,1,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
635,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
636,1,3.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
637,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
639,1,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
640,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
642,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
643,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
644,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
646,0,1.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
647,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
651,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
652,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
653,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
656,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
658,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
661,1,2.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
662,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
663,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
665,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
666,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
669,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
672,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
676,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
677,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
678,0,1.25,req_bio2,0,Bio,NA,NA,NA,NA,Male
680,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
684,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
685,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
686,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
687,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
688,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
691,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
693,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
695,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
696,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
697,0,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
700,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
701,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
704,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
705,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
707,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
708,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
709,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
710,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
713,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
714,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
715,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
719,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
722,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
724,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
725,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
726,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
728,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
730,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
731,1,0,req_bio2,0,Bio,NA,NA,NA,NA,Female
732,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
733,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
734,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
737,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
739,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
741,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
743,1,0,req_bio2,0,Bio,NA,NA,NA,NA,Female
746,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
747,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
748,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
750,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
751,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
752,1,1.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
753,1,4,req_bio2,0,Bio,NA,NA,NA,NA,Female
754,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
755,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
756,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
757,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
758,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
759,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
760,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
763,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
764,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
765,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
766,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
768,1,4,req_bio2,0,Bio,NA,NA,NA,NA,Female
769,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
772,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
773,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
774,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
776,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
779,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
780,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
781,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
782,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
783,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
784,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
785,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
787,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
788,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
789,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
790,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
792,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
793,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
794,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
795,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
796,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
797,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
798,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
799,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
800,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
801,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
802,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
803,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
804,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
805,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
808,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
810,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
811,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
812,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
814,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
815,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
816,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
820,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
822,0,4,req_bio2,0,Bio,NA,NA,NA,NA,Male
823,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
825,1,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
827,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
828,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
829,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
830,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
832,0,2.25,req_bio2,0,Bio,NA,NA,NA,NA,Male
833,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
836,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
837,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
838,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
842,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
843,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
844,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
845,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
847,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
849,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
851,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
853,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
856,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
857,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
860,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
861,1,0,req_bio2,0,Bio,NA,NA,NA,NA,Female
862,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
863,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
864,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
866,1,1.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
867,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
869,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
870,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
871,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
874,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
875,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
877,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
879,1,0.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
880,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
882,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
885,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
886,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
888,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
889,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
890,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
891,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
894,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
895,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
896,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
897,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
898,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
899,1,0.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
900,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
903,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
906,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
907,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
908,0,3.25,req_bio2,0,Bio,NA,NA,NA,NA,Male
911,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
914,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
915,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
916,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
917,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
918,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
919,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
921,1,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
922,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
924,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
926,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
927,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
929,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
930,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
931,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
932,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
933,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
934,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
936,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
937,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
938,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
939,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
940,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
941,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
942,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
943,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
944,1,1.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
945,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
946,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
947,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
948,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
949,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
952,1,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
953,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
955,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
956,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
957,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
959,0,1.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
960,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
962,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
963,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
964,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
965,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
966,0,3.75,req_bio2,0,Bio,NA,NA,NA,NA,Male
967,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
969,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
970,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
971,1,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
972,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
973,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
974,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
975,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
976,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
977,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
979,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
980,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
982,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
983,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
986,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
988,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
989,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
990,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
991,1,2.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
994,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
996,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
997,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
998,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
1000,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1001,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1002,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
1003,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1004,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1007,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1011,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1012,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1014,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1015,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
1016,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1017,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1018,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1022,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1024,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1025,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1026,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1029,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
1030,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1031,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1032,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1036,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1037,1,3.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
1038,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
1041,0,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
1043,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
1044,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1047,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
1048,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
1050,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1051,1,2.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
1057,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1058,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1060,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1062,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1063,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1064,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1065,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
1067,1,1.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1068,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
1071,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
1072,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1073,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1074,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1075,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
1076,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
1078,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1079,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
1080,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
1081,1,2.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
1082,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
1083,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1086,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1087,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1089,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1090,1,1.25,req_bio2,0,Bio,NA,NA,NA,NA,Female
1091,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
1092,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1093,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1094,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1095,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1096,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1098,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1099,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1100,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1101,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1102,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
1103,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1105,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
1106,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1107,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1108,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1109,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1110,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
1111,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1112,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1114,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1116,0,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Male
1117,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1118,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1119,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1120,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1121,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1122,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1124,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1126,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1127,1,1.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1128,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
1129,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1130,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
1133,1,3,req_bio2,0,Bio,NA,NA,NA,NA,Female
1134,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1135,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1136,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1137,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1139,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1140,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1143,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1144,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
1145,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1146,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1149,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1150,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
1151,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1152,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1153,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1154,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1156,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1157,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1159,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1161,0,3,req_bio2,1,Bio,NA,NA,NA,NA,Male
1162,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
1163,0,0,req_bio2,0,Bio,NA,NA,NA,NA,Male
1164,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
1167,1,2,req_bio2,0,Bio,NA,NA,NA,NA,Female
1168,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1170,0,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
1171,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1172,0,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Male
1174,1,2.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1175,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1176,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1177,1,4,req_bio2,1,Bio,NA,NA,NA,NA,Female
1178,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1180,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1181,1,1,req_bio2,0,Bio,NA,NA,NA,NA,Female
1182,0,2,req_bio2,1,Bio,NA,NA,NA,NA,Male
1183,1,3.75,req_bio2,0,Bio,NA,NA,NA,NA,Female
1184,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1185,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1186,0,2,req_bio2,0,Bio,NA,NA,NA,NA,Male
1187,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1188,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1189,1,2,req_bio2,1,Bio,NA,NA,NA,NA,Female
1190,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1193,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1194,1,3.75,req_bio2,1,Bio,NA,NA,NA,NA,Female
1195,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1199,1,3,req_bio2,1,Bio,NA,NA,NA,NA,Female
1200,0,3,req_bio2,0,Bio,NA,NA,NA,NA,Male
1202,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1203,1,2.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1204,0,4,req_bio2,1,Bio,NA,NA,NA,NA,Male
1207,1,3.25,req_bio2,1,Bio,NA,NA,NA,NA,Female
1208,0,1,req_bio2,0,Bio,NA,NA,NA,NA,Male
